Index,Original string,Book Title,Author,Publishing Place,Hebrew Calendar Year,Gregorian Calendar Year,Size,book id,api_title,api_record_id,api_id,api_publisher,api_date,api_author
2290_LS,"כתר תורה. ה""ר יצחק אהרן מ""מ דווילקאמיר. במעלות התורה. (מ""ע זבחי תרועה). ווילנא. 1869 .4",מעלות התורה,"יצחק אהרן מ""מ דווילקאמיר",ווילנא,,1869,4,,,,,,,
2291_LS,"כתר תורה. כ""ר אהרן האחרון הקראי. על התורה. גוזלווא. תרכ""ז. 1866-7 .8",כתר תורה,,,"תרכ""ז",1866,8,,,,,,,
2292_LS,"כתר תורה. ה""ר דוב ארי' פערסקי מוואלאזין. תרי""ג מצות מבוארות בדרך שיר. ווילנא. תרל""א. 1871 .8",כתר תורה,דוב ארי' פערסקי מוואלאזין,ווילנא,"תרי""ג",1871,8,,,,,,,
2293_LS,"ד""י. בתוס' ח""ב. ווילנא. תרמ""ה. 1885 .8",,,ווילנא,"תרמ""ה",1885,8,,,,,,,
2294_LS,"לארץ אבותינו. דברי ימי המסע והעבודה בארץ הקדושה בשנות תרמ""ב-מ""ג. של זלמן דוד לעוואנטין. ווארשא. תרמ""ה. 1885 .8",לארץ אבותינו,,ווארשא,"תרמ""ב",1885,8,,"לארץ אבותינו : דברי ימי המסע והעבודה בשנות תרמ""ב, תרמ""ג / של זלמן דוד ... לעוואנטין.",990019675460205171,https://www.nli.org.il/en/books/NNL_ALEPH990019675460205171,ווארשא : דפוס אלעקסאנדער גינז,"תרמ""ה","לבונטין, זלמן דוד בן יהודה ליב, 1856-1940$$Qלבונטין, זלמן דוד בן יהודה ליב, 1856-1940"
2295_LS,"לב אבות. ה""ר שלמה ב""ר יצחק לבית הלוי. על פרקי אבות. שאלוניקי. שכ""ה. 1565 .4",בית הלוי,"שלמה ב""ר יצחק ל",שאלוניקי,,1565,4,,,,,,,
2296_LS,"לב אהרן. ה""ר אהרן ן' חיים. על יהושע שופטים. ויניציאה. שס""ט. 1609 .2",לב אהרן,אהרן ן' חיים,ויניציאה,,1609,2,,ספר לב אהרן : ביאור ודרוש על ספר יהושע ושופטים / למורינו ... רבי אהרן אבן חיים ... ; בצירוף מבוא על האיש ויצירתו מאת משה עמאר ...,990003839210205171,https://www.nli.org.il/en/books/NNL_ALEPH990003839210205171,ירושלים : אגודת בני יששכר,"תשמ""ד-תשמ""ז","עמאר, משה בן שלמה (1946-)$$Qעמאר, משה בן שלמה"
2297_LS,"לב אריה. ה""ר יהודה אריה ליב האשקי. על התורה וחמש מגילות. ווילמרשדארף. תל""ד. 1674 .2",לב אריה,יהודה אריה ליב האשקי,,,1674,2,,"ספר לב אריה : והוא חבור ... על חמשה חומשי תורה ... ובו יתבארו מדרשים תמוהים ודברי רבותינו ... גם ביאור על חמש מגילות ... חברו ... כמהור""ר יהודה ארי' ליב בן ... יהושע האשקי...",990010789500205171,https://www.nli.org.il/en/books/NNL_ALEPH990010789500205171,.MONROE N.Y : י בראך,"תשמ""ט",יהודה אריה ליב בן יהושע הושקי$$Qיהודה אריה ליב בן יהושע הושקי
2298_LS,"לב אריה. ה""ר אריה יהודה מבראד. על מס' חולין. (מ""ע ברוך טעם). יוזעפאף. תרל""ח. 1878 .2",ברוך טעם,אריה יהודה מבראד,,"תרל""ח",1878,2,,קובץ ברוך טעם / [ברוך תאומים פרענקיל].,990010635650205171,https://www.nli.org.il/en/books/NNL_ALEPH990010635650205171,[ירושלים] : [מוציא לאור לא ידוע],"[תשמ""ח]","פרנקל-תאומים, ברוך, 1760-1828$$Qפרנקל-תאומים, ברוך, 1760-1828"
2299_LS,"לב אריה. ה""ר אריה ליב מו""ץ בעיר איטעל. על חלקי העבודה ונדרי התורה. ווארשא. תרל""ה. 1878 .8",לב אריה,"אריה ליב מו""ץ בעיר איטעל",ווארשא,"תרל""ה",1878,8,,,,,,,
2300_LS,"לב דוד. ברית עולם. ה""ר חיד""א. מוסר. והגהות על ס' חסידים. ליוורנו. תקמ""ט. 1789 .8",ברית עולם,"חיד""א",ליוורנו,"תקמ""ט",1789,8,,,,,,,
2301_LS,"ד""י. בלי ברית עולם. ווארשא. תרל""ג. 1873 .8",,בלי,ווארשא,"תרל""ג",1873,8,,,,,,,
2302_LS,"לב האריה. ה""ר יהודה אריה ממודינא. ילמד אדם דעת לעזור הזכרון. ותרי""ג מצות לר' נתן אוטולינגו. ויניציאה. שע""ב. 1612 .4",לב האריה,יהודה אריה ממודינא,ויניציאה,,1612,4,,,,,,,
2303_LS,"לב העברי. (ב""ה). ה""ר עקיבה יהוסף. פי' על צוואת הגאון ר' משה סופר ז""ל. ונכללו בו תוכחה ומוסר בענינים הנוגעים לפרצת הדור. לבוב. 1873 .8",לב העברי,עקיבה יהוסף,לבוב,,1873,8,,,,,,,
2304_LS,"לב חיים. (ח""א). ה""ר חיים פאלאגי. על שו""ע או""ח. שאלוניקי. תקפ""ג. 1823 .2",לב חיים,חיים פאלאגי,שאלוניקי,"תקפ""ג",1823,2,,,,,,,
2305_LS,"לב מבין. ה""ר יצחק נאבארו. על הרמב""ם. שאלוניקי. תקע""ז. 1817 .2",לב מבין,יצחק נאבארו,שאלוניקי,"תקע""ז",1817,2,,"לב מבין : סובב הולך על ... הרמב""ם ... בכלל קצת שו""ת / ... ממני בכור יצחק נאבארו בן ... יעקב.",990020165340205171,https://www.nli.org.il/en/books/NNL_ALEPH990020165340205171,שאלוניקי : בצלאל הלוי אשכנזי,"תושע י'ה'ו'ד'ה' ו'י'ש'ר'א'ל' ישכן לבטח [תקע""ז]","אשכנזי, בצלאל (הלוי, 1710-1755 מדפיס)$$Qאשכנזי, בצלאל"
2306_LS,"לב שלם. ה""ר שלמה שלם. מ""מ וחי' ברמב""ם. אמשטרדם. תקל""ג. 1773 .2",לב שלם,שלמה שלם,אמשטרדם,"תקל""ג",1773,2,,"ספר לב שלם : ... על ספר יד החזקה להרמב""ם ... להודיע מי ומי מספרי הפוסקים והמפרשים ... נושאים ונותנים בדברי הרמב""ם והראב""ד [ונושאי כליהם] : מספר הספרים שלש מאות ושלשים ושמונה... גם ... כמה חדושים ...",990010061970205171,https://www.nli.org.il/en/books/NNL_ALEPH990010061970205171,אמשטרדם : דפוס י. מונדווי,"תקל""ג","מונדווי, ישראל (מדפיס)$$Qמונדווי, ישראל"
2307_LS,"לב שמח. ה""ר אברהם אליגרי. על י""ד שרשים להרמב""ם. קושטאנדינא. תי""ב. 1652 .4",לב שמח,אברהם אליגרי,,,1652,4,,בלב שמח / שרה ברגמן.,990009684820205171,https://www.nli.org.il/en/books/NNL_ALEPH990009684820205171,ירושלים : זרקור,"[תשמ""ד]","ברגמן, שרה, 1944-$$Qברגמן, שרה, 1944-"
2308_LS,"לבני בנימן. ה""ר אברהם שמואל אבד""ק וואלקאוויסק. כולל מערכות עם פלפולים שונים. (מ""ע בית מאיר). ווארשא. תר""ל. 1869 .2",לבני בנימן,"אברהם שמואל אבד""ק וואלקאוויסק",ווארשא,"תר""",1869,2,,"ספר לבני בנימן : מערכות עם פלפולים שונים / אשר חדשתי ... בסוגיות שונות ... בש""ס ופוסקים אברהם שמואל אבד""ק וואלקאוויסק ...",990011572160205171,https://www.nli.org.il/en/books/NNL_ALEPH990011572160205171,ווארשא : שמואל ארגעלבראנד,"תר""ל 1869","דיסקין, אברהם שמואל בן בנימין, 1820 או 1821-1887$$Qדיסקין, אברהם שמואל בן בנימין, 1820 או 1821-1887"
2309_LS,"לבוש האורה. ה""ר מרדכי יפה. (בעל הלבושים). על רש""י בחומש. (ווארשא). תר""כ. 1860 .2",לבוש האורה,מרדכי יפה,ווארשא,"תר""כ",1860,2,,,,,,,
2310_LS,"לבוש הבוץ וארגמן. והוא הלבוש הרביעי מלבושי המלכות אשר חבר הגאון מו""ה מרדכי יפה. והוא כולל כל דיני שו""ע אה""ע. (מ""ע לבוש עיר שושן). פראג. שפ""ג. 1623 .2",לבוש הבוץ וארגמן,,פראג,,1623,2,,,,,,,
2311_LS,"לבוש החור. והוא לבוש השני מלבושי המלכות אשר חבר הגאון מו""ה מרדכי יפה. והוא כולל כל דיני שו""ע או""ח ח""ב. עם פי' אליהו זוטא. לה""ר אלי' אבד""ק טיקטין. (מ""ע לבוש התכלת). ברדיטשוב. תקע""ח. 1818 .2",לבוש התכלת,"אלי' אבד""ק טיקטין",,"תקע""ח",1818,2,,,,,,,
2312_LS,"ד""י. (מ""ע לבוש התכלת). פראג. תמ""ח. 1688 .2",,"(מ""ע",פראג,,1688,2,,,,,,,
2313_LS,"לבוש התכלת. והוא לבוש הראשון מלבושי המלכות אשר חבר הגאון מו""ה מרדכי יפה. והוא כולל כל דיני שו""ע או""ח ח""א. עם פי' אליהו זוטא לה""ר אלי' אב""ד טיקטין. (מ""ע לבוש החור). ברדיטשוב. תקע""ח. 1818 .2",לבוש התכלת,"אלי' אב""ד טיקטין",,"תקע""ח",1818,2,,,,,,,
2314_LS,"ד""י. (מ""ע לבוש החור). פראג. תמ""ח. 1688 .2",,"(מ""ע",פראג,,1688,2,,,,,,,
2315_LS,"לבוש עטרת זהב. והוא הלבוש השלישי מלבושי המלכות אשר חבר הגאון מו""ה מרדכי יפה. והוא כולל כל דיני שו""ע יו""ד. פראג. שפ""ד. 1624 .2",לבוש עטרת זהב,,פראג,,1624,2,,,,,,,
2316_LS,"לבוש עיר שושן. והוא הלבוש החמישי מלבושי המלכות אשר חבר הגאון מו""ה מרדכי יפה. והוא כולל כל דיני שו""ע חו""מ. (מ""ע לבוש הבוץ וארגמן). פראג. שפ""ד. 1624 .2",לבוש הבוץ וארגמן,"(מ""ע",פראג,,1624,2,,,,,,,
2317_LS,"לבושי שרד. ה""ר דוד שלמה אייבשיץ. על שו""ע או""ח. ובסופו ביאור בנין הבית דיחזקאל. מאהלוב. תקע""ח. 1818 .4",לבושי שרד,דוד שלמה אייבשיץ,,"תקע""ח",1818,4,,"שלושה ספרים נפתחים : ספר הסגולות, ספר רפואות ובסופו סגולות מבעל ""לבושי שרד"", תולדות אדם / לרבי אליהו בעל שם טוב.",990010691920205171,https://www.nli.org.il/en/books/NNL_ALEPH990010691920205171,ירושלים : [מוציא לאור לא ידוע],"תשמ""ח","אייבשיץ, דוד שלמה (1755-1813)$$Qאייבשיץ, דוד שלמה"
2318_LS,"לבושי שרד. ה""ר דוד שלמה אייבשיץ. על שו""ע יו""ד. זיטאמיר. תרי""ד. 1854 .2",לבושי שרד,דוד שלמה אייבשיץ,זיטאמיר,"תרי""ד",1854,2,,,,,,,
2319_LS,"לדוד אמת. לה""ר חיד""א. דיני קריאת התורה. ואח""ז ""תורת השלמים"" קריאת המועדות מס' שלמי צבור. ליוורנו. תק""פ. 1820 .8",לדוד אמת,"חיד""א",ליוורנו,"תק""",1820,8,,"חורש מצ""ל : [כולל] ... מורה באצבע צפורן שמיר ... לדוד אמת ... / ([מאת] חיד""א).",990010754470205171,https://www.nli.org.il/en/books/NNL_ALEPH990010754470205171,ליוורנו : דפוס א. י. קאשטילו וא. סעדון,"י'ת'ל'ו'נ'ן' [תקמ""ו]",Valmadonna Trust former owner
2321_LS,"להט החרב. ר' טוביהו (פעדיר). נגד וואלפזאהן וסטנאב. (מ""ע נבואת הילד). תקס""ד. 1804 .8",להט החרב,,,"תקס""ד",1804,8,,"""להט החרב המתהפכת"" : על אי אפשרותה של ההרמוניה: בין הבעש""ט לרב קוק.",990044289400205171,https://www.nli.org.il/en/articles/NNL_ALEPH990044289400205171,,20170101,"ניר, אלחנן בן חגי, 1980-$$Qניר, אלחנן בן חגי, 1980-"
2322_LS,להקת נביאים. ה' צבי ניסן גאלאמב. קהלת נביאים ומאמרים במליצה ושיר. ווילנא. 1889 .8,להקת נביאים,,ווילנא,,1889,8,,,,,,,
2323_LS,"לוח ארש. לה""ר יעב""ץ. דקדוק בנוסח התפלה מכל השנה. (לוח ארש ח""ב עי' עין אבות). אלטונא. תקכ""ט. 1769 .8",לוח ארש,"יעב""ץ",אלטונא,"תקכ""ט",1769,8,,,,,,,
2324_LS,לוח הבנין. (חסר השער). דקרוק. .8,לוח הבנין,,,,,8,,,,,,,
2325_LS,"לוח החיים. הדפיסו ה""ר חיים באבנער. הנהגת האדם בדרך רפואה. (מ""ע תנא דבי אליהו). פראג. תכ""ט. 1669 .4",לוח החיים,חיים באבנער,פראג,,1669,4,,,,,,,
2326_LS,"ד""י. עם העתקה רומית. (ונלוה לו מלחמה בשלום. סבוב הרב ר' פתחיה. מעשה שהעתיק ר' אברהם מיימון). אלטדורף. תמ""ז. 1687 .4",,ר' פתחיה,,,1687,4,,,,,,,
2327_LS,"לוח הסוחרים. לוה הרשי ישראל ... והרבה דברים בהל' ד""א והמסחר מאת ש""י אברמויץ. ווילנא. 1879 .12",לוח הסוחרים,"ש""י אברמויץ",ווילנא,,1879,12,,"לוח הסוחרים : משנת ה' אלפים תר""מ לבריאת העולם ... / מאת ש""י אברמויץ.",990013462740205171,https://www.nli.org.il/en/books/NNL_ALEPH990013462740205171,ווילנא : האלמנה והאחים ראם,"תרל""ט","מנדלי מוכר ספרים, 1835-1917$$Qמנדלי מוכר ספרים, 1835-1917"
2328_LS,"לוח הפעלים. ה""ר מיכאל מאלטין קונשטט. פיורדא. תקב""ה. 1768 .4",לוח הפעלים,מיכאל מאלטין קונשטט,פיורדא,"תקב""ה",1768,4,,,,,,,
2329_LS,"לוח על ארבעים שנים. (חסר בסופו). משנת תי""ט עד תנ""ט. (מ""ע עברונות). אמשטרדם. תי""ח. 1658 .4",לוח על ארבעים שנים,,אמשטרדם,,1658,4,,,,,,,
2330_LS,"לוח על ששת אלפים שנה. וכללים מעברונות. וזמן ק""ש ותפלה וכו'. מאת ה""ר משה הורוויץ מ""מ ומ""ץ דק""ק אמדור. (מ""ע שולחן ארבע). הוראדנא. תקמ""ט. 1789 .8",לוח על ששת אלפים שנה,"ה""ר משה הורוויץ מ""מ ומ""ץ דק""ק אמדור",הוראדנא,"תקמ""ט",1789,8,,לוח על ששת אלפים שנה : וכללים מעברונות ... לידע כל המולדות והתקופות מב'ע ועד סופו ... כל הקביעות והמועדים ... גם סדר הדורות ...,990018805980205171,https://www.nli.org.il/en/books/NNL_ALEPH990018805980205171,הוראדנא : דפוס המלך,"י'צ'מ'י'ח' י'ש'ו'ע'ה' [תקמ""ט]","הורביץ, משה בן אהרן, מוילנה$$Qהורביץ, משה בן אהרן, מוילנה"
2331_LS,"לוח על כל אלף הששי. ה""ר שרגא פייוול מהוראדנא. (מ""ע מאורי בית יצחק). ירושלים. תרכ""ז. 1867 .8",לוח על כל אלף הששי,שרגא פייוול מהוראדנא,ירושלים,"תרכ""ז",1867,8,,,,,,,
2332_LS,"לוחות אבנים. ד""ר א' בערלינר. נוסחי מצבות באיטליא. (מ""ע מצבת קדש). פפד""מ. 1881 .8",לוחות אבנים,א' בערלינר,,,1881,8,,,,,,,
2333_LS,"לוחות המגבילים. ה""ר נחמן צבי לינדער מדובנא. מן המספרים הטבעים. קעניגסבערג. תרי""ד. 1854 .8",לוחות המגבילים,נחמן צבי לינדער מדובנא,קעניגסבערג,"תרי""ד",1854,8,,,,,,,
2335_LS,"לוחות העדות. ה""ר עוזר צאזמיר. על הל' עדות. וקונט' ""נחלת אבות"", שו""ת לזקנו ה""ר ישראל איסרלין (בעהמ""ח שער המשפט). (מ""ע ציון יהושע). לעמבערג. תרכ""ה. 1864 .2",לוחות העדות,עוזר צאזמיר,לעמבערג,"תרכ""ה",1864,2,,"ספר לוחות העדות : ... לברר איזו הלכות שונות המדברים בדיני עדות המפוזרים בתלמודי בבלי וירושלמי ... / וחברתים וסדרתים ... הצעיר עוזר צאזמיר באא""מ ... אברהם ... ; שמתי איזו תשובת כ""י מכ""ק זקיני (ישראל איסרלין) ... מהמון חידושיו ... וקראתים בשם נהלת [!] אבות ...",990020486490205171,https://www.nli.org.il/en/books/NNL_ALEPH990020486490205171,"לעמבערג : מ""ל פרומקין : דפוס S.L. KUGEL, LEWIN & COMP","תרכ""ה 1846 [צ""ל 1864]","ישראל איסר בן זאב וולף, 1750 בערך-1829"
2336_LS,"לוחות העיבור. (ב""ה). ה""ר רפאל הלוי הנובר. תקופות ומולדות. (מ""ע ס' יראת שמים). דעסויא. תקפ""א. 1821 .4",לוחות העיבור,רפאל הלוי הנובר,,"תקפ""א",1821,4,,לוחות העיבור.,990008181150205171,https://www.nli.org.il/en/books/NNL_ALEPH990008181150205171,Amsterdam : Typ. G.J. Janson,[1769],"Yehudah Piza$$QPiza, Yehudah"
